"","Nasdaq","SPX","DAX","StoxxEurope","HSCE","Nikkei"
"2011-08-29",156.33,2061.05,5670.07,677.78,15424.61,12208.75
"2011-08-30",NA,2066.37,5643.92,677.73,15769.74,12350.2
"2011-08-31",157.93,2076.78,5784.85,696.78,16064.79,12351.99
"2011-09-01",154.33,2052.3,5730.63,697.89,16034.32,12497.65
"2011-09-02",150.4,2000.5,5538.33,672.15,15655.46,12345.84
"2011-09-05",150.4,2000.5,5246.18,638.4,15119.22,12116.49
"2011-09-06",144.6,1985.67,5193.97,630.17,15189.5,11849.06
"2011-09-07",157.07,2043.05,5405.53,NA,15509.94,12087.46
"2011-09-08",154.27,NA,5408.46,655.4,15458.19,12128.44
"2011-09-09",148.4,1967.47,5189.93,628.22,15412.55,12051.94
"2011-09-12",152.13,1981.3,5072.33,604.39,14674.92,11773.33
"2011-09-13",157.13,2000.08,5166.36,NA,14674.92,11884.89
"2011-09-14",158.53,2027.04,NA,NA,14676.39,11749.75
"2011-09-15",167.6,2062.25,5508.24,653.05,14798.3,11957.32
"2011-09-16",168.47,2074.06,5573.51,654.16,NA,12226.71
"2011-09-19",165.27,2053.74,5415.91,636.34,14526.39,NA
"2011-09-20",164.67,2050.39,5571.68,649.8,14598.91,12029.57
"2011-09-21",NA,1990.2,5433.8,637.07,14461.17,12057.05
"2011-09-22",160,1926.76,5164.21,605.88,NA,11807.53
"2011-09-23",162.6,1938.73,5196.56,615.07,13298.73,11807.53
"2011-09-26",166.6,1983.97,5345.56,632.47,12860.46,11550.79
"2011-09-27",167.13,2005.19,5628.44,666.07,13683.18,11876.07
"2011-09-28",159.93,1964.2,5578.42,660.79,13658.54,11978.64
"2011-09-29",160.4,1980.23,5639.58,671.66,13658.54,12097.62
"2011-09-30",154.27,1930.79,5502.02,661.96,13128.35,NA
"2011-10-03",148.73,1875.95,5376.7,649.38,12378.84,11881.07
"2011-10-04",152.93,1918.39,5216.71,635.06,11928.8,11756.83
"2011-10-05",159.13,NA,5473.03,661.89,11928.8,11655.17
"2011-10-06",162.93,1989.61,5645.25,682.95,12619.15,11848.48
"2011-10-07",160.73,1973.42,NA,689.15,13084.43,11964.71
"2011-10-10",167.47,2040.76,5847.29,704.83,13057.97,11964.71
"2011-10-11",167.13,2041.9,5865.01,703.36,13628.87,12198.37
"2011-10-12",168.6,2062.22,5994.47,720.42,13921.11,12150.01
"2011-10-13",169.13,2056.26,5914.84,708.39,14431.59,12267.28
"2011-10-14",169.73,2091.99,5967.2,715.36,14111.01,NA
"2011-10-17",166.13,2051.54,NA,703.89,14506.32,12345.62
"2011-10-18",167.13,2093.43,5877.41,701.13,13751.21,12154.18
"2011-10-19",165.47,2067.28,NA,708.2,13911.25,12196.77
"2011-10-20",167.33,NA,5766.48,690.48,13539.58,12071.1
"2011-10-21",167.4,2115.86,5970.96,710.46,13573.5,12066.57
"2011-10-24",170.87,2143.13,6055.27,720.05,14310.65,12296.1
"2011-10-25",163,2100.17,6046.75,712.42,14521.71,12182.55
"2011-10-26",162.07,NA,6016.07,709.71,14800.95,12163.24
"2011-10-27",171.73,2195.22,6337.84,752.83,15559.62,12410.82
"2011-10-28",171.27,NA,NA,748.41,15647.08,12583.01
"2011-10-31",167,2141.81,6141.34,724.96,15481.9,12497.53
"2011-11-01",162.4,2081.97,5834.51,686.82,14998.12,12285.12
"2011-11-02",164.6,2115.7,5965.63,NA,15383.02,12013.85
"2011-11-03",168.73,2155.87,6133.18,713.7,15160.75,12013.85
"2011-11-04",168.67,2142.34,5966.16,696.53,15765.36,12237.9
"2011-11-07",171.07,2156,5928.68,693.41,15678.88,12190.69
"2011-11-08",173.33,2182.61,5961.44,701.73,15736.72,12035.59
"2011-11-09",168.2,2102.72,5829.54,685.51,16077.9,12174.6
"2011-11-10",171.2,2121.14,NA,687.78,15168.5,11820.38
"2011-11-11",176.73,2162.48,6057.03,709.1,NA,11839.28
"2011-11-14",175.73,2142.09,5985.02,697.97,15782.18,11963.35
"2011-11-15",177.6,NA,5933.14,687.5,15665.79,11877.46
"2011-11-16",171.73,2117.64,5913.36,691.76,15215.49,11767.76
"2011-11-17",169.6,2082.1,5850.17,684.08,15063.16,11790.66
"2011-11-18",171.13,2081.42,5800.24,682.29,14663.71,11645.05
"2011-11-21",167.73,2042.71,5606,NA,14322.68,11608.01
"2011-11-22",167.07,2034.41,5537.39,652.15,14351.45,11561.39
"2011-11-23",164.07,1989.54,5457.77,639.93,NA,11561.39
"2011-11-24",164.07,1989.54,5428.11,637.94,14087.74,11353.43
"2011-11-25",163.67,1984.5,5492.87,644.35,13836.84,11346.24
"2011-11-28",168.2,2042.8,5745.33,678.07,14151.9,11524.05
"2011-11-29",166.73,2048.06,5799.91,681.97,14305.41,NA
"2011-11-30",175,2137.08,6088.84,711.36,14003.29,11728.62
"2011-12-01",174,2133.07,6035.88,NA,15141.72,11954.96
"2011-12-02",172.67,2132.64,6080.68,715.04,15242.63,12019.44
"2011-12-05",174.67,2154.68,6106.09,723.25,15334.59,12092.07
"2011-12-06",174.33,2157.1,6028.82,719.38,15107.18,11924.07
"2011-12-07",170.6,2162.07,5994.73,715.78,15440.75,12128.49
"2011-12-08",165.73,2116.41,5874.44,698.42,15311,12048.41
"2011-12-09",170.13,2152.15,5986.71,715.07,14826.81,11870.25
"2011-12-12",165.67,2120.15,5785.43,692.89,14816.09,12033.44
"2011-12-13",162.07,2102.15,5774.26,690.31,14665.56,11892.98
"2011-12-14",160.4,2078.51,5675.14,673.49,14563.93,11846.15
"2011-12-15",161.67,2085.44,5730.62,679.29,14255.67,11648.19
"2011-12-16",160.2,2092.18,5701.78,NA,14533.38,11682.05
"2011-12-19",157.4,2067.67,5670.71,673.26,14326.7,11535.22
"2011-12-20",162.87,2129.67,5847.03,691.42,14345.74,11591.34
"2011-12-21",162.47,2133.86,5791.53,685.91,14656.07,11763.06
"2011-12-22",163.53,2152.04,5852.18,694.67,14647.1,11672.93
"2011-12-23",164.6,2171.5,5878.93,699.97,14924.07,NA
"2011-12-26",164.6,2171.5,5878.93,699.97,14924.07,NA
"2011-12-27",164.2,2171.71,5889.76,699.96,14924.07,11736.06
"2011-12-28",161.93,2145.09,5771.27,689.17,14699.97,11729.72
"2011-12-29",164.2,2168.12,5848.78,700.56,14647.04,NA
"2011-12-30",163.4,2158.94,5898.35,707.98,14635.12,11773.9
"2012-01-02",163.4,2158.94,6075.52,724.37,NA,11773.9
"2012-01-03",166.4,2192.4,6166.57,730.68,15075.05,11773.9
"2012-01-04",164.13,2193.28,6111.55,718.45,14867.73,11919.78
"2012-01-05",164.4,2199.73,6095.99,708.01,14936.23,11820.36
"2012-01-06",162.87,2194.98,6057.92,702.78,14710.01,11683.4
"2012-01-09",162.2,2200,6017.23,699.05,15061.27,11683.4
"2012-01-10",167.8,2219.58,6162.98,718.22,15337.87,11727.83
"2012-01-11",167,2220.48,6152.34,715.79,15490.25,11763.51
"2012-01-12",166.4,2225.74,6179.21,717.73,NA,11676.77
"2012-01-13",165.33,2214.73,6143.08,715.33,15666.93,11836.11
"2012-01-16",165.33,2214.73,NA,723.08,15449.78,11666.7
"2012-01-17",163.47,2222.59,6332.93,733.81,16146.19,11789.29
"2012-01-18",165.2,2247.64,6354.57,731.98,16131.73,11906.51
"2012-01-19",167.6,2258.8,6416.26,745.58,16405.52,12030.58
"2012-01-20",168.93,2260.37,6404.39,743.1,16418.04,12206.98
"2012-01-23",169.73,2261.47,6436.62,NA,16418.04,12206.34
"2012-01-24",171.07,2259.22,6419.22,NA,16418.04,12233.4
"2012-01-25",172.67,2278.83,6421.85,742.68,16418.04,NA
"2012-01-26",172.2,2265.84,6539.85,754.72,16815.55,12322.71
"2012-01-27",173.27,2262.35,6511.98,747.43,16859.2,12311.78
"2012-01-30",168.67,2256.72,6444.45,737.62,16415.99,12244.7
"2012-01-31",165.07,2255.69,6458.91,NA,16642,12257.87
"2012-02-01",165.13,2276.24,6616.64,757.91,16575.36,12268.01
"2012-02-02",164.4,2278.92,6655.63,760.17,17060.91,12361.35
"2012-02-03",167.13,2312.49,6766.67,771.52,17093.46,NA
"2012-02-06",169,2311.55,6764.83,769.29,17033.5,12434.29
"2012-02-07",171.33,2316.27,6754.2,771.2,16937.64,12418.03
"2012-02-08",174.93,2322.11,6748.76,770.83,17241.18,12554.6
"2012-02-09",172.53,2325.56,6788.8,773.72,17187.11,12536.01
"2012-02-10",173.33,NA,6692.96,NA,16798.38,12459.32
"2012-02-13",175.73,2325.81,6738.47,764.28,16890.34,12531.75
"2012-02-14",175.73,2324,6728.19,763.28,16810.07,12605.4
"2012-02-15",174.73,2312.28,6757.94,765.21,17211.53,12895.43
"2012-02-16",178.33,2338.12,6751.96,763.79,17051.92,12865.02
"2012-02-17",NA,2343.67,6848.03,NA,17249.5,13068.44
"2012-02-20",178.73,2343.67,6948.25,782.56,17187.64,13208.98
"2012-02-21",NA,2345.41,6908.18,779.89,17217.36,13178.25
"2012-02-22",174.8,2337.67,6843.87,772.96,17414.59,13304.95
"2012-02-23",175.07,NA,6809.46,769.61,17253.6,13362.84
"2012-02-24",177.93,2352.34,6864.43,774.4,17217.58,13434.99
"2012-02-27",178.6,2355.74,6849.6,771.14,16997.23,13426.36
"2012-02-28",177.53,2364.03,6887.63,773.18,17322.83,13549.82
"2012-02-29",175.6,2353.23,6856.08,770.85,17419.25,13550.82
"2012-03-01",175.4,2367.87,6941.77,782.06,17088.85,13528.7
"2012-03-02",174.07,2360.28,6921.37,781.29,17289.56,13625.78
"2012-03-05",174.33,2351.28,6866.46,776.29,NA,13516.46
"2012-03-06",169.8,2315.21,6633.11,749.8,16377.07,13431.5
"2012-03-07",NA,2331.89,6671.11,755.26,16166.91,13345.69
"2012-03-08",173,2355.01,6834.54,771.67,NA,13614.53
"2012-03-09",174.2,2363.56,6880.21,772.2,16579.01,13838.6
"2012-03-12",172.27,2364.1,6901.35,771.9,16534.27,13783.02
"2012-03-13",178.13,2407.79,6995.91,784.74,16726.3,13795.87
"2012-03-14",176.6,2404.98,7079.42,790.26,16644.01,14006.92
"2012-03-15",178.33,2419.37,7144.45,796.14,16555.87,14108.6
"2012-03-16",177.4,2422.09,7157.82,800.54,16520.25,14117.73
"2012-03-19",178.67,2431.73,7154.22,801.25,16254.72,14134.68
"2012-03-20",178.13,2424.46,7054.94,791.47,16010.96,14134.68
"2012-03-21",179,2420.02,7071.32,788.7,15871.61,14057.33
"2012-03-22",179.2,2402.71,6981.26,777.22,15859.08,14113.9
"2012-03-23",177.6,2410.16,6995.62,775.75,15697.93,13952.78
"2012-03-26",181.2,2443.64,7079.23,780.19,15599.91,13962.22
"2012-03-27",177.4,2437.01,7078.9,775.68,15923.27,NA
"2012-03-28",176.13,2425.55,6998.8,766.92,15761.7,14314.53
"2012-03-29",172.13,2421.7,6875.15,753.42,15513.68,14219.25
"2012-03-30",172.67,2430.67,6946.83,760.96,15671.54,14175.35
"2012-04-02",172.87,2449.08,7056.65,768.3,15698.93,14212.34
"2012-04-03",171.53,2439.89,6982.28,755.34,15994.58,14128.72
"2012-04-04",168.13,2415.05,6784.06,736.75,15994.58,13804.83
"2012-04-05",170.13,2414.4,6775.26,735.97,15825.82,13731.19
"2012-04-06",170.13,2414.4,6775.26,735.97,15825.82,13619.91
"2012-04-09",169,2387.03,6775.26,735.97,15825.82,13420.02
"2012-04-10",163.93,2346.27,6606.43,714.12,15607.84,13408.44
"2012-04-11",164.87,2364.09,6674.73,720.22,15470.74,13296.99
"2012-04-12",166.33,2396.69,6743.24,723.57,15707.56,13389.84
"2012-04-13",163.8,2366.84,6583.9,705.92,16108.6,13549.82
"2012-04-16",162.87,2365.65,6625.19,709.21,15972.86,13314.55
"2012-04-17",165.2,NA,6801,729.5,15899.02,13306.21
"2012-04-18",164.73,2392.57,6732.03,717.42,16049.67,13590.97
"2012-04-19",164.67,2378.48,6671.22,704.12,16271.39,13480.07
"2012-04-20",166.93,2381.32,6750.12,713.33,16275.42,13442.08
"2012-04-23",166.8,2361.35,6523,692.83,15922.4,13415.1
"2012-04-24",168.87,2370.04,6590.41,704.94,15932.24,13310.88
"2012-04-25",167.47,2402.71,6704.5,717.41,15925.81,13441.58
"2012-04-26",167.13,2418.89,6739.9,717.34,16071.27,13442.73
"2012-04-27",167.6,2424.78,6801.32,725.2,16061.76,13385.17
"2012-04-30",163.8,2415.42,6761.19,715.49,NA,13385.17
"2012-05-01",162.93,2429.1,6761.19,715.57,16320.84,13146.26
"2012-05-02",160.6,2423.29,6710.77,710.96,16416.53,13187.45
"2012-05-03",157.8,2405.17,6694.44,709.96,16182.47,13187.45
"2012-05-04",157.8,2366.39,6561.47,700.72,16028.01,13187.45
"2012-05-07",156.27,2367.26,6569.48,711.94,15574.71,12820.36
"2012-05-08",157.67,2357.45,6444.74,697.74,15503.03,12908.24
"2012-05-09",160.4,NA,6475.31,694.67,15253.95,12716.21
"2012-05-10",158.2,2348.93,6518,704.34,15155.52,12666.43
"2012-05-11",155.73,2341.23,6579.93,707.47,14939.39,12587.22
"2012-05-14",157.07,2315.45,6451.97,690.97,14709.49,12616.08
"2012-05-15",157.87,2302.56,6401.06,683.66,14859.19,12513.31
"2012-05-16",154.1,NA,6384.26,682.62,14354.35,12373.33
"2012-05-17",153.33,2258.93,NA,NA,14322.24,12479.36
"2012-05-18",146.6,2242.25,6271.22,675.42,14139.62,12106.41
"2012-05-21",151.87,NA,6331.04,678.63,14147.42,12138.15
"2012-05-22",148.8,2279.4,6435.6,NA,14326.34,12272.27
"2012-05-23",145.4,2283.36,6285.75,673.61,14142.19,12029.49
"2012-05-24",145.33,NA,6315.89,681.13,14108.92,12039.02
"2012-05-25",147.07,2281.92,6339.94,683.96,NA,12062.99
"2012-05-28",147.07,2281.92,NA,679.55,14271.68,12080.93
"2012-05-29",148.13,2307.57,6396.84,683.47,14591.3,12171.37
"2012-05-30",NA,2275.19,NA,670.14,14372.51,12137.78
"2012-05-31",145.87,2270.25,6264.38,NA,14391.77,NA
"2012-06-01",142.53,2214.41,6050.29,655.47,14308.94,11866.52
"2012-06-04",142.6,2214.7,5978.23,658.73,13953.59,11663.19
"2012-06-05",145.73,2227.45,5969.4,661.38,13995.5,11784.62
"2012-06-06",148.23,2279.42,6093.99,677.35,14229.51,11997.66
"2012-06-07",147.4,2279.28,6144.22,679.05,14286.68,12146.96
"2012-06-08",NA,2297.82,6130.82,680.14,14117.84,11893.24
"2012-06-11",142.93,NA,6141.05,678.47,NA,12126.12
"2012-06-12",144.8,2295.4,6161.24,680.27,14395.59,12002.14
"2012-06-13",143.07,2280.13,6152.49,680.31,14605.7,12074.01
"2012-06-14",142.66,2304.83,6138.61,681.8,14477.32,12047.37
"2012-06-15",144.07,2328.66,6229.41,692.28,14820.99,12047.97
"2012-06-18",145.41,2332.07,6248.2,NA,14933.86,12261.25
"2012-06-19",148.57,2355.01,6363.36,NA,14920,12169.65
"2012-06-20",149.17,2351.14,6392.13,702.24,14953.36,12305.35
"2012-06-21",144.54,2299.16,6343.13,699.89,14719.04,12406.8
"2012-06-22",146.02,2315.65,6263.25,695.88,14476.5,12370.81
"2012-06-25",142.46,2278.98,6132.39,678.03,14267.22,12287.71
"2012-06-26",142.8,2289.86,6136.69,677.15,14319.42,12188.46
"2012-06-27",145.01,2310.98,6228.99,689.13,14417.87,12295.47
"2012-06-28",146.62,2306.22,6149.91,686.59,14227.63,12497.74
"2012-06-29",152.05,2363.79,NA,720.67,14591.71,12683.56
"2012-07-02",153.53,2369.75,6496.08,729.38,14591.71,12678.91
"2012-07-03",152.66,2385.06,6578.21,738.4,14800.08,12767.78
"2012-07-04",152.66,2385.06,6564.8,736.4,14775.88,12820.7
"2012-07-05",151.25,2373.91,6535.56,727.64,14804.02,12786.38
"2012-07-06",149.04,2352.34,6410.11,711.91,14768.48,12703.22
"2012-07-09",146.55,2348.52,6387.57,709.49,14413.94,12528.78
"2012-07-10",145.28,2329.46,6438.33,714.2,14321.5,12473.65
"2012-07-11",148.23,2329.71,6453.85,715.6,14301.18,12464.17
"2012-07-12",147.83,2318.09,6419.35,709.8,13985.92,12279.71
"2012-07-13",151.32,2356.4,6557.1,720.47,14097.11,12285.5
"2012-07-16",150.98,2350.94,NA,718.2,14069.25,12285.5
"2012-07-17",152.66,2368.36,6577.64,717.81,14316.31,12328.99
"2012-07-18",153.6,2384.54,6684.42,728.64,14181.83,12289.19
"2012-07-19",152.99,2391.27,NA,NA,14522.81,12386.09
"2012-07-20",150.04,2367.26,6630.02,713.54,14607.77,12209.1
"2012-07-23",148.57,2346.22,6419.33,695.03,14151.52,11981.6
"2012-07-24",146.42,2325.02,6390.41,686.18,14068.54,11953.11
"2012-07-25",153.4,2324.33,6406.52,688.58,14071.03,11781.04
"2012-07-26",155.68,2362.85,6582.96,717.91,14058.9,11889.75
"2012-07-27",155.94,2408.07,6689.4,733.91,14345.75,12064.4
"2012-07-30",155.34,2406.99,6774.06,746.38,14535.91,12161.29
"2012-07-31",152.26,2396.62,6772.26,741.72,14766.14,12245.25
"2012-08-01",152.86,2389.73,6754.46,744.17,14900.61,12170.31
"2012-08-02",151.79,NA,6606.09,721.84,14758.76,12186.27
"2012-08-03",154,2417.77,6865.66,756.67,14746.21,12048.16
"2012-08-06",155.27,2423.46,6918.72,765.2,14978.12,NA
"2012-08-07",156.88,2435.88,6967.95,778.25,15037.39,12397.7
"2012-08-08",156.15,2438.16,NA,775.91,15063.41,12507.34
"2012-08-09",156.21,2440.23,6964.99,777.43,15207.54,NA
"2012-08-10",156.68,2445.64,6944.56,773.02,15120.6,12521.81
"2012-08-13",156.82,2443.05,6909.68,770.71,14982.25,12513.06
"2012-08-14",155.48,2443.16,6974.39,775.91,15136.19,NA
"2012-08-15",156.28,2446.82,NA,775.31,14928.02,12569.23
"2012-08-16",157.08,2464.38,6996.29,783.65,14871.1,12806.05
"2012-08-17",158.23,2469,7040.88,788.43,15007.48,12904.27
"2012-08-20",157.89,NA,7033.68,786.85,14952.13,12916.47
"2012-08-21",159.06,NA,7089.32,794.49,14999.58,12896.41
"2012-08-22",155.54,2461.12,7017.75,782.58,14805.53,12860.95
"2012-08-23",153.4,2441.29,6949.57,775.07,15015.14,12926.27
"2012-08-24",152.73,2457.4,6971.07,776.68,14768.88,12775.07
"2012-08-27",153.6,2456.22,7047.45,785.48,14570.13,12795.67
"2012-08-28",154.87,NA,7002.68,779.2,14535.24,12722.29
"2012-08-29",154.27,2457.05,7010.57,776.68,14464.06,12784.02
"2012-08-30",152.86,2438.2,6895.49,766.97,14266.12,12662.76
"2012-08-31",153.4,2450.6,6970.79,778.75,14173.55,12459.97
"2012-09-03",153.4,2450.6,7014.83,785.91,14189.51,12381.01
"2012-09-04",155.94,2447.8,6932.58,777.42,14049.36,12369.2
"2012-09-05",NA,2445.81,6964.69,779.1,13808.12,12234.32
"2012-09-06",159.16,2496.12,7167.33,805.62,NA,12235.38
"2012-09-07",159.16,2506.37,7214.5,810.58,14447.74,12504.71
"2012-09-10",158.19,2491.11,7213.7,807.37,14394.7,12501.5
"2012-09-11",158.69,2498.95,7310.11,816.66,NA,12414.12
"2012-09-12",160.57,2504.84,7343.53,818.95,14540.17,12629.18
"2012-09-13",163.27,2546.03,7310.32,812.06,14527.52,12678.78
"2012-09-14",165.02,2556.13,7412.13,828.45,15062.58,12910.28
"2012-09-17",162.6,2548.26,NA,824.94,14988.66,12910.28
"2012-09-18",159.43,2545.05,7347.69,815.31,14839.96,12860.36
"2012-09-19",161.85,2548.11,7390.76,819.86,15093.07,13013.21
"2012-09-20",159.83,2547.11,7389.49,815.19,14876.76,12808.5
"2012-09-21",160.44,2546.92,7451.62,822.87,15027.84,12840.95
"2012-09-24",159.97,2541.23,7413.16,818.19,14970.71,12783.57
"2012-09-25",156.26,NA,7425.11,822.19,14936.85,12814.93
"2012-09-26",154.5,NA,7276.51,799.79,14757.52,12658.58
"2012-09-27",157.94,2525.23,7290.02,802.21,14972.56,12719.94
"2012-09-28",157.07,2513.93,7216.15,785.63,15069,12606.65
"2012-10-01",158.68,2520.71,7326.73,800.18,15069,12501.98
"2012-10-02",157.27,NA,7305.86,798.5,15069,12487.11
"2012-10-03",156.8,2532.79,7322.08,798.15,15063.78,12431.43
"2012-10-04",159.83,2550.98,7305.21,795.99,15096.24,NA
"2012-10-05",NA,2551.03,7397.87,810.55,15275.05,12596.91
"2012-10-08",158.75,2542.21,7291.21,799.31,15082.92,12596.91
"2012-10-09",157.2,2517.14,7234.53,791.67,15277.9,12463.73
"2012-10-10",158.89,2501.75,7205.23,786.64,15391.45,12217.37
"2012-10-11",158.48,2502.66,7281.7,796.42,15682.82,12147.09
"2012-10-12",156.86,2495.28,7232.49,790.66,15857.69,12129.1
"2012-10-15",159.76,2515.44,7261.25,795.79,15903.73,12191.36
"2012-10-16",162.39,2541.28,7376.27,815.9,15892.11,12366.71
"2012-10-17",165.02,2552.05,7394.55,823.73,16082.19,12516.28
"2012-10-18",165.7,2545.95,7437.23,825.13,16304.14,12766.86
"2012-10-19",163.67,2503.8,NA,814.88,16376.73,12795.03
"2012-10-22",162.73,2504.96,7328.05,811.31,16467.46,12806.44
"2012-10-23",162.73,2468.78,7173.69,794.26,16467.46,12811.47
"2012-10-24",159.02,2461.18,7192.85,798.32,16307.93,12726.27
"2012-10-25",160.94,2468.6,7200.23,796.03,16273.75,12869.67
"2012-10-26",160.3,2466.8,7231.85,800.09,16017.91,12695.55
"2012-10-29",160.3,2466.8,7203.16,794.56,16166.16,12690.26
"2012-10-30",160.3,2466.8,7284.4,806.47,16031.29,12565.99
"2012-10-31",160.37,2467.51,7260.63,802.51,16221.06,NA
"2012-11-01",162.93,2494.67,7335.67,812.2,16403.71,12714.46
"2012-11-02",161.99,2471.3,7363.85,816.54,16606.84,12862.75
"2012-11-05",163.74,2476.94,7326.47,NA,16506.52,12799.68
"2012-11-06",164.62,2496.46,7377.76,812.95,16454.61,12753.77
"2012-11-07",160.44,2439.48,7232.83,794.93,16575.6,12750.7
"2012-11-08",158.89,2409.72,NA,794.94,16136.87,12557.81
"2012-11-09",159.09,NA,7163.5,795.16,16026.07,12444.77
"2012-11-12",158.35,2414.24,7168.76,793.29,16008.63,12329.5
"2012-11-13",156.19,2405.38,7169.12,799.58,15681.5,12307.63
"2012-11-14",153.8,2372.94,7101.92,793.07,15950.82,12312.86
"2012-11-15",155.58,NA,7043.42,789.52,15634.79,12547.32
"2012-11-16",154.77,NA,6950.53,778.47,15700.86,12823.63
"2012-11-19",157.13,2428.47,7123.84,800.32,15773.7,13007
"2012-11-20",155.92,2430.29,7172.99,804.94,15677.17,12991.99
"2012-11-21",156.66,2435.97,7184.71,808.17,15938.51,13105.5
"2012-11-22",156.66,2435.97,7244.99,813.11,16083.15,13310.53
"2012-11-23",NA,2468.06,7309.13,820.15,16259.28,13310.53
"2012-11-26",158.75,2463.12,7292.03,815.49,16200.15,13341.99
"2012-11-27",159.22,2450.48,7332.33,815.79,16137.95,13390.82
"2012-11-28",161.52,2470.47,7343.41,816.88,15940.7,13228.04
"2012-11-29",163.61,2481.42,7400.96,NA,16077.04,13359.53
"2012-11-30",163.41,2481.82,7405.5,826.15,16283.32,13423.66
"2012-12-03",161.11,2470.07,7435.21,828.43,16032.29,13440.95
"2012-12-04",162.93,2465.9,7435.12,831.15,16131.9,13404.4
"2012-12-05",159.63,2470.59,7454.55,831.55,16601.19,13456.1
"2012-12-06",159.76,2479.4,7534.54,835.19,16654.89,13564.56
"2012-12-07",159.9,2486.84,7517.8,834.53,16737.93,13539.31
"2012-12-10",158.35,2487.78,7530.92,832.81,16852.37,13548.35
"2012-12-11",158.89,2504.08,7589.75,841.8,16849.24,13536.37
"2012-12-12",164.82,2505.76,7614.79,843.83,17109.37,13616.15
"2012-12-13",164.96,2490.56,7581.98,842.97,17080.8,13845.33
"2012-12-14",164.08,NA,7596.47,843.89,17332.96,13837.98
"2012-12-17",167.33,2509.84,7604.94,843.78,17312.56,13967.75
"2012-12-18",170.92,2538.72,7653.58,848.76,17324.23,14101.52
"2012-12-19",170.99,2519.54,7668.5,852.35,NA,14438.87
"2012-12-20",177.02,2533.91,7672.1,853.51,17401.98,14266.82
"2012-12-21",172.82,2510.32,7636.23,851.2,17212.89,14125.75
"2012-12-24",170.99,2504.51,7636.23,850.38,17277.05,14125.75
"2012-12-25",170.99,2504.51,7636.23,850.38,NA,14324.79
"2012-12-26",170.58,2492.54,7636.23,850.38,17277.05,14558.97
"2012-12-27",169.84,2489.97,7655.88,854.24,17395.93,14690.78
"2012-12-28",168.75,2462.71,7612.39,843.61,NA,14793.53
"2012-12-31",169.43,2504.44,7612.39,846.53,17530.3,14793.53
"2013-01-01",169.43,2504.44,7612.39,846.53,17530.3,14793.53
"2013-01-02",174.65,2568.55,7778.78,870.71,18237.72,14793.53
"2013-01-03",178.86,2563.19,7756.44,867.85,NA,14793.53
"2013-01-04",179.53,2575.66,7776.37,870.46,18298.73,15210.4
"2013-01-07",178.11,2567.63,7732.66,866.03,18353.33,15083.6
"2013-01-08",176.96,2560.17,7695.83,864.71,17956.43,14954.17
"2013-01-09",178.79,2567.02,7720.47,869.51,18115.27,15054.51
"2013-01-10",180.55,2586.52,7708.47,870.4,18289.56,15159.92
"2013-01-11",180.21,2586.69,7715.53,873.46,18153.32,15371.86
"2013-01-14",181.16,2584.27,7729.52,872.62,18400.36,15371.86
"2013-01-15",181.64,NA,7675.91,869.1,18405.05,15482.17
